game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url,home_club_name,away_club_name,aggregate,competition_type
3860503,TR1,2022,27. Matchday,2023-04-02,24245,2293,2,2,18.0,8.0,Recep Ucar,Aleksandar Stanojevic,Ümraniye Belediyesi Şehir Stadı,1076.0,Arda Kardesler,https://www.transfermarkt.co.uk/umraniyespor_konyaspor/index/spielbericht/3860503,Ümraniyespor,Konyaspor,2:2,domestic_league
3885847,ES1,2022,3. Matchday,2022-08-28,3709,1050,0,0,18.0,4.0,Quique Sánchez Flores,Unai Emery,Coliseum Alfonso Pérez,9815.0,Jorge Figueroa Vázquez,https://www.transfermarkt.co.uk/getafe-cf_villarreal-cf/index/spielbericht/3885847,Getafe CF,Villarreal CF,0:0,domestic_league
3886301,ES1,2022,5. Matchday,2022-09-10,13,940,4,1,7.0,10.0,Diego Simeone,Eduardo Coudet,Civitas Metropolitano,52247.0,Alejandro Hernández Hernández,https://www.transfermarkt.co.uk/atletico-de-madrid_celta-de-vigo/index/spielbericht/3886301,Atlético de Madrid,Celta de Vigo,4:1,domestic_league
3886416,ES1,2022,13. Matchday,2022-11-05,3709,2687,0,0,13.0,19.0,Quique Sánchez Flores,Sergio,Coliseum Alfonso Pérez,10554.0,Alejandro Hernández Hernández,https://www.transfermarkt.co.uk/getafe-cf_cadiz-cf/index/spielbericht/3886416,Getafe CF,Cádiz CF,0:0,domestic_league
3886520,ES1,2022,20. Matchday,2023-02-03,621,2687,4,1,8.0,18.0,Ernesto Valverde,Sergio,San Mamés,42916.0,Valentin Pizarro Gomez,https://www.transfermarkt.co.uk/athletic-bilbao_cadiz-cf/index/spielbericht/3886520,Athletic Bilbao,Cádiz CF,4:1,domestic_league
3886566,ES1,2022,23. Matchday,2023-02-27,1050,3709,2,1,7.0,19.0,Quique Setién,Quique Sánchez Flores,La Cerámica,13090.0,Jorge Figueroa Vázquez,https://www.transfermarkt.co.uk/villarreal-cf_getafe-cf/index/spielbericht/3886566,Villarreal CF,Getafe CF,2:1,domestic_league
3886572,ES1,2022,24. Matchday,2023-03-04,3709,12321,3,2,16.0,11.0,Quique Sánchez Flores,Míchel,Coliseum Alfonso Pérez,9802.0,Juan Martínez Munuera,https://www.transfermarkt.co.uk/getafe-cf_girona-fc/index/spielbericht/3886572,Getafe CF,Girona FC,3:2,domestic_league
3886586,ES1,2022,25. Matchday,2023-03-12,1050,150,1,1,6.0,5.0,Quique Setién,Manuel Pellegrini,La Cerámica,19174.0,Miguel Ángel Ortiz Arias,https://www.transfermarkt.co.uk/villarreal-cf_real-betis-balompie/index/spielbericht/3886586,Villarreal CF,Real Betis Balompié,1:1,domestic_league
3886588,ES1,2022,25. Matchday,2023-03-11,1049,331,1,0,17.0,8.0,Rubén Baraja,Jagoba Arrasate,Mestalla,37762.0,Javier Iglesias Villanueva,https://www.transfermarkt.co.uk/valencia-cf_ca-osasuna/index/spielbericht/3886588,Valencia CF,CA Osasuna,1:0,domestic_league
3886622,ES1,2022,29. Matchday,2023-04-17,940,237,0,1,12.0,11.0,Carlos Carvalhal,Javier Aguirre,Abanca Balaídos,13557.0,Miguel Ángel Ortiz Arias,https://www.transfermarkt.co.uk/celta-de-vigo_rcd-mallorca/index/spielbericht/3886622,Celta de Vigo,RCD Mallorca,0:1,domestic_league
3887486,CGB,2021,First Round,2022-08-11,984,350,1,0,,,Steve Bruce,Paul Heckingbottom,The Hawthorns,6747.0,David Webb,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3887486,West Bromwich Albion,Sheffield United,1:0,other
3911701,CGB,2021,Third Round,2022-11-09,281,631,2,0,,,Pep Guardiola,Graham Potter,Etihad Stadium,52148.0,Simon Hooper,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3911701,Manchester City,Chelsea FC,2:0,other
3947768,CIT,2022,Round of 16,2023-01-12,430,1038,1,0,,,Vincenzo Italiano,Dejan Stanković,Artemio Franchi,10496.0,Daniele Paterna,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3947768,ACF Fiorentina,UC Sampdoria,1:0,domestic_cup
4031392,EL,2022,last 16 2nd leg,2023-03-16,60,506,0,2,,,Christian Streich,Massimiliano Allegri,Europa-Park Stadion,33420.0,Serdar Gözübüyük,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4031392,SC Freiburg,Juventus FC,0:2,international_cup
4060796,CL,2022,Semi-Finals 2nd Leg,2023-05-16,46,5,1,0,,,Simone Inzaghi,Stefano Pioli,Giuseppe Meazza,75567.0,Clément Turpin,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4060796,Inter Milan,AC Milan,1:0,international_cup
4087929,GB1,2023,1. Matchday,2023-08-12,350,873,0,1,15.0,5.0,Paul Heckingbottom,Roy Hodgson,Bramall Lane,31194.0,John Brooks,https://www.transfermarkt.co.uk/sheffield-united_crystal-palace/index/spielbericht/4087929,Sheffield United,Crystal Palace,0:1,domestic_league
3838014,GB1,2022,9. Matchday,2022-10-01,31,1237,3,3,5.0,3.0,Jürgen Klopp,Roberto De Zerbi,Anfield,53294.0,Andrew Madley,https://www.transfermarkt.co.uk/liverpool-fc_brighton-amp-hove-albion/index/spielbericht/3838014,Liverpool FC,Brighton & Hove Albion,3:3,domestic_league
3838204,GB1,2022,14. Matchday,2022-10-29,989,148,2,3,16.0,4.0,Gary O'Neil,Antonio Conte,Vitality Stadium,10430.0,Anthony Taylor,https://www.transfermarkt.co.uk/afc-bournemouth_tottenham-hotspur/index/spielbericht/3838204,AFC Bournemouth,Tottenham Hotspur,2:3,domestic_league
3838787,GB1,2022,21. Matchday,2023-01-21,1003,1237,2,2,15.0,5.0,Brendan Rodgers,Roberto De Zerbi,King Power Stadium,32056.0,Thomas Bramall,https://www.transfermarkt.co.uk/leicester-city_brighton-amp-hove-albion/index/spielbericht/3838787,Leicester City,Brighton & Hove Albion,2:2,domestic_league
3839391,L1,2022,22. Matchday,2023-02-25,33,79,2,1,18.0,15.0,Thomas Reis,Bruno Labbadia,Veltins-Arena,62271.0,Deniz Aytekin,https://www.transfermarkt.co.uk/fc-schalke-04_vfb-stuttgart/index/spielbericht/3839391,FC Schalke 04,VfB Stuttgart,2:1,domestic_league
3839779,FR1,2022,2. Matchday,2022-08-14,417,667,1,1,12.0,15.0,Lucien Favre,Julien Stéphan,Allianz Riviera,24707.0,Hakim Ben El Hadj,https://www.transfermarkt.co.uk/ogc-nice_rc-strasbourg-alsace/index/spielbericht/3839779,OGC Nice,RC Strasbourg Alsace,1:1,domestic_league
3840089,FR1,2022,14. Matchday,2022-11-05,1147,667,4,2,17.0,18.0,Olivier Pantaloni,Julien Stéphan,Stade François-Coty,7203.0,Mathieu Vernice,https://www.transfermarkt.co.uk/ac-ajaccio_rc-strasbourg-alsace/index/spielbericht/3840089,AC Ajaccio,RC Strasbourg Alsace,4:2,domestic_league
3840164,FR1,2022,21. Matchday,2023-02-01,1041,3911,0,0,10.0,15.0,Laurent Blanc,Éric Roy,Groupama Stadium,30837.0,Ruddy Buquet,https://www.transfermarkt.co.uk/olympique-lyon_stade-brestois-29/index/spielbericht/3840164,Olympique Lyon,Stade Brestois 29,0:0,domestic_league
3840183,FR1,2022,23. Matchday,2023-02-12,1082,667,2,0,5.0,17.0,Paulo Fonseca,Mathieu Le Scornet,Decathlon Arena-Stade Pierre-Mauroy,30812.0,Hakim Ben El Hadj,https://www.transfermarkt.co.uk/losc-lille_rc-strasbourg-alsace/index/spielbericht/3840183,LOSC Lille,RC Strasbourg Alsace,2:0,domestic_league
3840260,FR1,2022,30. Matchday,2023-04-09,969,415,1,2,13.0,12.0,Michel Der Zakarian,Philippe Montanier,Stade de la Mosson,17283.0,Florent Batta,https://www.transfermarkt.co.uk/montpellier-hsc_fc-toulouse/index/spielbericht/3840260,Montpellier HSC,FC Toulouse,1:2,domestic_league
3840263,FR1,2022,30. Matchday,2023-04-07,826,667,2,1,2.0,17.0,Franck Haise,Frédéric Antonetti,Stade Bollaert-Delelis,38223.0,Pierre Gaillouste,https://www.transfermarkt.co.uk/rc-lens_rc-strasbourg-alsace/index/spielbericht/3840263,RC Lens,RC Strasbourg Alsace,2:1,domestic_league
3844770,IT1,2022,4. Matchday,2022-08-31,506,3522,2,0,20.0,12.0,Massimiliano Allegri,Luca Gotti,Allianz Stadium,35709.0,Andrea Colombo,https://www.transfermarkt.co.uk/juventus-fc_spezia-calcio/index/spielbericht/3844770,Juventus FC,Spezia Calcio,2:0,domestic_league
3844933,IT1,2022,20. Matchday,2023-01-29,5,6574,2,5,5.0,15.0,Stefano Pioli,Alessio Dionisi,Giuseppe Meazza,70428.0,Antonio Giua,https://www.transfermarkt.co.uk/ac-milan_us-sassuolo/index/spielbericht/3844933,AC Milan,US Sassuolo,2:5,domestic_league
3844955,IT1,2022,22. Matchday,2023-02-12,410,6574,2,2,9.0,14.0,Andrea Sottil,Alessio Dionisi,Dacia Arena,20912.0,Ivano Pezzuto,https://www.transfermarkt.co.uk/udinese-calcio_us-sassuolo/index/spielbericht/3844955,Udinese Calcio,US Sassuolo,2:2,domestic_league
3858320,ES1,2022,6. Matchday,2022-09-18,13,418,1,2,7.0,1.0,Diego Simeone,Carlo Ancelotti,Civitas Metropolitano,66881.0,José Luis Munuera Montero,https://www.transfermarkt.co.uk/atletico-de-madrid_real-madrid/index/spielbericht/3858320,Atlético de Madrid,Real Madrid,1:2,domestic_league
3860199,TR1,2022,2. Matchday,2022-08-14,11282,114,3,3,3.0,4.0,Francesco Farioli,Valérien Ismaël,Kırbıyık Holding Stadyumu,6049.0,Yasin Kol,https://www.transfermarkt.co.uk/alanyaspor_besiktas-jk/index/spielbericht/3860199,Alanyaspor,Besiktas JK,3:3,domestic_league
3860250,TR1,2022,7. Matchday,2022-09-17,924,114,2,2,15.0,5.0,Osman Zeki Korkmaz,Adam Murray,Atatürk Olimpiyat Stadyum,3613.0,Zorbay Kücük,https://www.transfermarkt.co.uk/istanbulspor_besiktas-jk/index/spielbericht/3860250,Istanbulspor,Besiktas JK,2:2,domestic_league
3860265,TR1,2022,8. Matchday,2022-10-02,2381,7775,1,2,18.0,17.0,Riza Calimbay,Volkan Demirel,Yeni 4 Eylül Stadı,3384.0,Erkan Özdamar,https://www.transfermarkt.co.uk/sivasspor_hatayspor/index/spielbericht/3860265,Sivasspor,Hatayspor,1:2,domestic_league
3860293,TR1,2022,15. Matchday,2022-12-25,2832,114,1,1,10.0,7.0,Erol Bulut,Senol Günes,Kalyon Stadyumu,7944.0,Atilla Karaoglan,https://www.transfermarkt.co.uk/gaziantep-fk_besiktas-jk/index/spielbericht/3860293,Gaziantep FK,Besiktas JK,1:1,domestic_league
3860354,TR1,2022,19. Matchday,2023-01-13,141,7775,4,0,1.0,16.0,Okan Buruk,Volkan Demirel,Ali Sami Yen Spor Kompleksi NEF Stadyumu,42901.0,Kadir Saglam,https://www.transfermarkt.co.uk/galatasaray_hatayspor/index/spielbericht/3860354,Galatasaray,Hatayspor,4:0,domestic_league
3860516,TR1,2022,35. Matchday,2023-05-21,3840,114,1,4,4.0,2.0,Vincenzo Montella,Senol Günes,Yeni Adana Stadyumu,27434.0,Mustafa Kürsad Filiz,https://www.transfermarkt.co.uk/adana-demirspor_besiktas-jk/index/spielbericht/3860516,Adana Demirspor,Besiktas JK,1:4,domestic_league
3885858,ES1,2022,4. Matchday,2022-09-04,331,367,2,1,5.0,14.0,Jagoba Arrasate,Andoni Iraola,El Sadar,18745.0,Alejandro Muñiz Ruiz,https://www.transfermarkt.co.uk/ca-osasuna_rayo-vallecano/index/spielbericht/3885858,CA Osasuna,Rayo Vallecano,2:1,domestic_league
3886328,ES1,2022,9. Matchday,2022-10-16,150,3302,3,1,4.0,18.0,Manuel Pellegrini,Rubi,Benito Villamarín,46112.0,Alejandro Muñiz Ruiz,https://www.transfermarkt.co.uk/real-betis-balompie_ud-almeria/index/spielbericht/3886328,Real Betis Balompié,UD Almería,3:1,domestic_league
3886465,ES1,2022,15. Matchday,2022-12-30,940,368,1,1,17.0,18.0,Carlos Carvalhal,Jorge Sampaoli,Abanca Balaídos,13653.0,De Burgos Bengoetxea,https://www.transfermarkt.co.uk/celta-de-vigo_sevilla-fc/index/spielbericht/3886465,Celta de Vigo,Sevilla FC,1:1,domestic_league
3886569,ES1,2022,24. Matchday,2023-03-04,13,368,6,1,3.0,17.0,Diego Simeone,Jorge Sampaoli,Civitas Metropolitano,57737.0,Guillermo Cuadra Fernández,https://www.transfermarkt.co.uk/atletico-de-madrid_sevilla-fc/index/spielbericht/3886569,Atlético de Madrid,Sevilla FC,6:1,domestic_league
3921205,ES1,2022,5. Matchday,2022-09-11,3709,681,2,1,18.0,11.0,Quique Sánchez Flores,Imanol Alguacil,Coliseum Alfonso Pérez,11112.0,Juan Luis Pulido Santana,https://www.transfermarkt.co.uk/getafe-cf_real-sociedad/index/spielbericht/3921205,Getafe CF,Real Sociedad,2:1,domestic_league
3825466,USC,2022,Final,2022-08-10,418,24,2,0,,,Carlo Ancelotti,Oliver Glasner,Olympiastadion Helsinki,31042.0,Michael Oliver,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3825466,Real Madrid,Eintracht Frankfurt,2:0,other
3837847,GB1,2022,4. Matchday,2022-08-27,1237,399,1,0,4.0,5.0,Graham Potter,Jesse Marsch,AMEX Stadium,30953.0,Michael Salisbury,https://www.transfermarkt.co.uk/brighton-amp-hove-albion_leeds-united/index/spielbericht/3837847,Brighton & Hove Albion,Leeds United,1:0,domestic_league
3838233,GB1,2022,15. Matchday,2022-11-06,148,31,1,2,5.0,7.0,Antonio Conte,Jürgen Klopp,Tottenham Hotspur Stadium,62008.0,Andrew Madley,https://www.transfermarkt.co.uk/tottenham-hotspur_liverpool-fc/index/spielbericht/3838233,Tottenham Hotspur,Liverpool FC,1:2,domestic_league
3838631,GB1,2022,35. Matchday,2023-05-06,148,873,1,0,6.0,12.0,Ryan Mason,Roy Hodgson,Tottenham Hotspur Stadium,61093.0,Darren England,https://www.transfermarkt.co.uk/tottenham-hotspur_crystal-palace/index/spielbericht/3838631,Tottenham Hotspur,Crystal Palace,1:0,domestic_league
3839113,L1,2022,5. Matchday,2022-09-03,79,33,1,1,12.0,15.0,Pellegrino Matarazzo,Frank Kramer,Mercedes-Benz Arena,47500.0,Florian Badstübner,https://www.transfermarkt.co.uk/vfb-stuttgart_fc-schalke-04/index/spielbericht/3839113,VfB Stuttgart,FC Schalke 04,1:1,domestic_league
3839284,L1,2022,16. Matchday,2023-01-21,79,39,1,1,16.0,12.0,Bruno Labbadia,Bo Svensson,Mercedes-Benz Arena,45903.0,Dr. Felix Brych,https://www.transfermarkt.co.uk/vfb-stuttgart_1-fsv-mainz-05/index/spielbericht/3839284,VfB Stuttgart,1.FSV Mainz 05,1:1,domestic_league
3840422,FR1,2022,35. Matchday,2023-05-14,3911,290,1,0,15.0,16.0,Éric Roy,Christophe Pélissier,Stade Francis-Le Blé,15028.0,Eric Wattellier,https://www.transfermarkt.co.uk/stade-brestois-29_aj-auxerre/index/spielbericht/3840422,Stade Brestois 29,AJ Auxerre,1:0,domestic_league
3844748,IT1,2022,2. Matchday,2022-08-21,749,430,0,0,15.0,8.0,Paolo Zanetti,Vincenzo Italiano,Carlo Castellani,10411.0,Matteo Marchetti,https://www.transfermarkt.co.uk/fc-empoli_acf-fiorentina/index/spielbericht/3844748,FC Empoli,ACF Fiorentina,0:0,domestic_league
3844807,IT1,2022,8. Matchday,2022-10-01,749,5,1,3,13.0,5.0,Paolo Zanetti,Stefano Pioli,Carlo Castellani,15497.0,Gianluca Aureliano,https://www.transfermarkt.co.uk/fc-empoli_ac-milan/index/spielbericht/3844807,FC Empoli,AC Milan,1:3,domestic_league
3844929,IT1,2022,20. Matchday,2023-01-28,749,416,2,2,10.0,9.0,Paolo Zanetti,Ivan Juric,Carlo Castellani,8029.0,Matteo Marcenaro,https://www.transfermarkt.co.uk/fc-empoli_torino-fc/index/spielbericht/3844929,FC Empoli,Torino FC,2:2,domestic_league
3844984,IT1,2022,25. Matchday,2023-03-05,3522,276,0,0,17.0,18.0,Leonardo Semplici,Marco Zaffaroni,Alberto Picco,10020.0,Daniele Doveri,https://www.transfermarkt.co.uk/spezia-calcio_hellas-verona/index/spielbericht/3844984,Spezia Calcio,Hellas Verona,0:0,domestic_league
3845068,IT1,2022,34. Matchday,2023-05-08,749,380,2,1,14.0,15.0,Paolo Zanetti,Paulo Sousa,Carlo Castellani,10760.0,Manuel Volpi,https://www.transfermarkt.co.uk/fc-empoli_us-salernitana-1919/index/spielbericht/3845068,FC Empoli,US Salernitana 1919,2:1,domestic_league
3886298,ES1,2022,5. Matchday,2022-09-11,418,237,4,1,1.0,13.0,Carlo Ancelotti,Javier Aguirre,Santiago Bernabéu,54816.0,Jorge Figueroa Vázquez,https://www.transfermarkt.co.uk/real-madrid_rcd-mallorca/index/spielbericht/3886298,Real Madrid,RCD Mallorca,4:1,domestic_league
3886310,ES1,2022,8. Matchday,2022-10-09,681,1050,1,0,6.0,9.0,Imanol Alguacil,Unai Emery,Reale Arena,32689.0,César Soto Grado,https://www.transfermarkt.co.uk/real-sociedad_villarreal-cf/index/spielbericht/3886310,Real Sociedad,Villarreal CF,1:0,domestic_league
3886564,ES1,2022,23. Matchday,2023-02-25,418,13,1,1,2.0,4.0,Carlo Ancelotti,Diego Simeone,Santiago Bernabéu,64721.0,Jesús Gil Manzano,https://www.transfermarkt.co.uk/real-madrid_atletico-de-madrid/index/spielbericht/3886564,Real Madrid,Atlético de Madrid,1:1,domestic_league
3886573,ES1,2022,24. Matchday,2023-03-04,3302,1050,0,2,18.0,6.0,Rubi,Quique Setién,Power Horse Stadium,13311.0,Pablo González Fuertes,https://www.transfermarkt.co.uk/ud-almeria_villarreal-cf/index/spielbericht/3886573,UD Almería,Villarreal CF,0:2,domestic_league
3886619,ES1,2022,28. Matchday,2023-04-08,681,3709,2,0,4.0,15.0,Imanol Alguacil,Quique Sánchez Flores,Reale Arena,27606.0,Mario Melero López,https://www.transfermarkt.co.uk/real-sociedad_getafe-cf/index/spielbericht/3886619,Real Sociedad,Getafe CF,2:0,domestic_league
3886673,ES1,2022,34. Matchday,2023-05-14,1531,13,1,0,20.0,3.0,Sebastián Beccacece,Diego Simeone,Manuel Martínez Valero,22174.0,Alejandro Muñiz Ruiz,https://www.transfermarkt.co.uk/elche-cf_atletico-de-madrid/index/spielbericht/3886673,Elche CF,Atlético de Madrid,1:0,domestic_league
3886706,ES1,2022,37. Matchday,2023-05-28,3302,366,0,0,17.0,18.0,Rubi,Paulo Pezzolano,Power Horse Stadium,14608.0,Javier Alberola Rojas,https://www.transfermarkt.co.uk/ud-almeria_real-valladolid-cf/index/spielbericht/3886706,UD Almería,Real Valladolid CF,0:0,domestic_league
4061720,EL,2022,Semi-Finals 2nd Leg,2023-05-18,368,506,2,1,,,José Luis Mendilibar,Massimiliano Allegri,Ramón Sánchez-Pizjuán,,Danny Makkelie,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4061720,Sevilla FC,Juventus FC,2:1,international_cup
4072486,TR1,2022,34. Matchday,2023-05-16,114,2832,3,0,2.0,18.0,,,Vodafone Park,,,https://www.transfermarkt.co.uk/besiktas-jk_gaziantep-fk/index/spielbericht/4072486,Besiktas JK,Gaziantep FK,3:0,domestic_league
4094586,FR1,2023,1. Matchday,2023-08-13,3911,826,3,2,3.0,13.0,Éric Roy,Franck Haise,Stade Francis-Le Blé,15085.0,Jérémie Pignard,https://www.transfermarkt.co.uk/stade-brestois-29_rc-lens/index/spielbericht/4094586,Stade Brestois 29,RC Lens,3:2,domestic_league
3822486,DFL,2022,Final,2022-07-30,23826,27,3,5,,,Domenico Tedesco,Julian Nagelsmann,Red Bull Arena,47069.0,Robert Schröder,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3822486,RB Leipzig,Bayern Munich,3:5,other
3837849,GB1,2022,4. Matchday,2022-08-27,31,989,9,0,9.0,17.0,Jürgen Klopp,Scott Parker,Anfield,53328.0,Stuart Attwell,https://www.transfermarkt.co.uk/liverpool-fc_afc-bournemouth/index/spielbericht/3837849,Liverpool FC,AFC Bournemouth,9:0,domestic_league
3837981,GB1,2022,6. Matchday,2022-09-03,543,180,1,0,14.0,12.0,Bruno Lage,Ralph Hasenhüttl,Molineux Stadium,30546.0,John Brooks,https://www.transfermarkt.co.uk/wolverhampton-wanderers_southampton-fc/index/spielbericht/3837981,Wolverhampton Wanderers,Southampton FC,1:0,domestic_league
3837994,GB1,2022,7. Matchday,2023-03-01,31,543,2,0,6.0,16.0,Jürgen Klopp,Julen Lopetegui,Anfield,53259.0,Paul Tierney,https://www.transfermarkt.co.uk/liverpool-fc_wolverhampton-wanderers/index/spielbericht/3837994,Liverpool FC,Wolverhampton Wanderers,2:0,domestic_league
3838004,GB1,2022,8. Matchday,2022-09-17,762,989,1,1,10.0,13.0,Eddie Howe,Gary O'Neil,St James' Park,52238.0,Craig Pawson,https://www.transfermarkt.co.uk/newcastle-united_afc-bournemouth/index/spielbericht/3838004,Newcastle United,AFC Bournemouth,1:1,domestic_league
3838242,GB1,2022,16. Matchday,2022-11-12,703,873,1,0,18.0,12.0,Steve Cooper,Patrick Vieira,The City Ground,29045.0,John Brooks,https://www.transfermarkt.co.uk/nottingham-forest_crystal-palace/index/spielbericht/3838242,Nottingham Forest,Crystal Palace,1:0,domestic_league
3838245,GB1,2022,16. Matchday,2022-11-12,543,11,0,2,20.0,1.0,Steve Davis,Mikel Arteta,Molineux Stadium,34624.0,Stuart Attwell,https://www.transfermarkt.co.uk/wolverhampton-wanderers_arsenal-fc/index/spielbericht/3838245,Wolverhampton Wanderers,Arsenal FC,0:2,domestic_league
3838620,GB1,2022,36. Matchday,2023-05-15,1003,31,0,3,19.0,5.0,Dean Smith,Jürgen Klopp,King Power Stadium,32225.0,Craig Pawson,https://www.transfermarkt.co.uk/leicester-city_liverpool-fc/index/spielbericht/3838620,Leicester City,Liverpool FC,0:3,domestic_league
3838717,GB1,2022,28. Matchday,2023-05-03,281,379,3,0,2.0,18.0,Pep Guardiola,David Moyes,Etihad Stadium,53305.0,John Brooks,https://www.transfermarkt.co.uk/manchester-city_west-ham-united/index/spielbericht/3838717,Manchester City,West Ham United,3:0,domestic_league
3838764,GB1,2022,23. Matchday,2023-02-13,31,29,2,0,8.0,18.0,Jürgen Klopp,Sean Dyche,Anfield,53072.0,Simon Hooper,https://www.transfermarkt.co.uk/liverpool-fc_everton-fc/index/spielbericht/3838764,Liverpool FC,Everton FC,2:0,domestic_league
3839122,L1,2022,6. Matchday,2022-09-09,86,167,0,1,9.0,13.0,Ole Werner,Enrico Maaßen,Wohninvest-Weserstadion,41000.0,Martin Petersen,https://www.transfermarkt.co.uk/sv-werder-bremen_fc-augsburg/index/spielbericht/3839122,SV Werder Bremen,FC Augsburg,0:1,domestic_league
3839156,L1,2022,8. Matchday,2022-10-02,44,533,1,1,14.0,5.0,Sandro Schwarz,André Breitenreiter,Olympiastadion Berlin,41653.0,Christian Dingert,https://www.transfermarkt.co.uk/hertha-bsc_tsg-1899-hoffenheim/index/spielbericht/3839156,Hertha BSC,TSG 1899 Hoffenheim,1:1,domestic_league
3839162,L1,2022,9. Matchday,2022-10-07,533,86,1,2,7.0,5.0,André Breitenreiter,Ole Werner,PreZero Arena,25410.0,Benjamin Cortus,https://www.transfermarkt.co.uk/tsg-1899-hoffenheim_sv-werder-bremen/index/spielbericht/3839162,TSG 1899 Hoffenheim,SV Werder Bremen,1:2,domestic_league
3839178,L1,2022,10. Matchday,2022-10-15,23826,44,3,2,10.0,15.0,Marco Rose,Sandro Schwarz,Red Bull Arena,47069.0,Harm Osmers,https://www.transfermarkt.co.uk/rb-leipzig_hertha-bsc/index/spielbericht/3839178,RB Leipzig,Hertha BSC,3:2,domestic_league
3839202,L1,2022,11. Matchday,2022-10-22,167,23826,3,3,12.0,8.0,Enrico Maaßen,Marco Rose,WWK ARENA,25109.0,Robert Schröder,https://www.transfermarkt.co.uk/fc-augsburg_rb-leipzig/index/spielbericht/3839202,FC Augsburg,RB Leipzig,3:3,domestic_league
